symbol,timeframe,decision,side,score,reasons,entry_price,stop_loss,take_profit,reward_risk,strategy_version,triangle_type,open_time
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780819200000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780822800000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780826400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780830000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780833600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780837200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780840800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780844400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780848000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780851600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780855200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780858800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780862400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780866000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780869600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780873200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780876800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780880400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780884000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780887600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780891200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780894800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780898400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780902000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780905600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780909200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780912800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780916400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780920000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780923600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780927200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780930800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780934400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780938000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780941600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780945200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780948800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780952400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780956000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1780959600000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780963200000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780966800000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,symmetrical,1780970400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780974000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780977600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780981200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780984800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780988400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780992000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780995600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1780999200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781002800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781006400000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781010000000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781013600000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781017200000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781020800000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781024400000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781028000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781031600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781035200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781038800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781042400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781046000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781049600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781053200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781056800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781060400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781064000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781067600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781071200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781074800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781078400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781082000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781085600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781089200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781092800000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781096400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781100000000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781103600000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781107200000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781110800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781114400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781118000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781121600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781125200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781128800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781132400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781136000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781139600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781143200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781146800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781150400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781154000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781157600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781161200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781164800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781168400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781172000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781175600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781179200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781182800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781186400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781190000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781193600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781197200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781200800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781204400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781208000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781211600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781215200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781218800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781222400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781226000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781229600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781233200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781236800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781240400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781244000000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781247600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781251200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781254800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781258400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781262000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781265600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781269200000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781272800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781276400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781280000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781283600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781287200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781290800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781294400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781298000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781301600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781305200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781308800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781312400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781316000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781319600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781323200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781326800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781330400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781334000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781337600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781341200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781344800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781348400000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781352000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781355600000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781359200000
BTC,1h,rejected,long,0.0,trend is not bullish for long;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781362800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781366400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781370000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781373600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781377200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781380800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781384400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781388000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781391600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781395200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781398800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781402400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781406000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781409600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781413200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781416800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781420400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781424000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781427600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781431200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781434800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781438400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781442000000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781445600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781449200000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781452800000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781456400000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,ascending,1781460000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,ascending,1781463600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781467200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781470800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781474400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781478000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781481600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781485200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781488800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781492400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781496000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781499600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781503200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781506800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781510400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781514000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781517600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781521200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781524800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781528400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781532000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781535600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781539200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781542800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781546400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781550000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781553600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781557200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781560800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781564400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781568000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781571600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781575200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781578800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781582400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781586000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781589600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781593200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781596800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781600400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781604000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781607600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781611200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781614800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781618400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781622000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781625600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781629200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781632800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781636400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781640000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781643600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781647200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781650800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781654400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781658000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781661600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781665200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781668800000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781672400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781676000000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781679600000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781683200000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781686800000
BTC,1h,rejected,short,0.0,blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781690400000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781694000000
BTC,1h,rejected,short,0.0,trend is not bearish for short;blocked by nearby opposite zone,,,,,triangle-trend-zones-v1,descending,1781697600000
BTC,1h,no_setup,,0.0,no confirmed breakout,,,,,triangle-trend-zones-v1,descending,1781701200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781704800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781708400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781712000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781715600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781719200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781722800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781726400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781730000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781733600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781737200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781740800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781744400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781748000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781751600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781755200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781758800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781762400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781766000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781769600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781773200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781776800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781780400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781784000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781787600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781791200000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781794800000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781798400000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781802000000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781805600000
BTC,1h,no_setup,,0.0,no valid triangle,,,,,triangle-trend-zones-v1,,1781809200000
