time,equity
1772276400000,1039.1583089740366
1772280000000,1039.1583089740366
1772283600000,1039.1583089740366
1772287200000,1039.1583089740366
1772290800000,1039.1583089740366
1772294400000,1039.1583089740366
1772298000000,1039.1583089740366
1772301600000,1039.1583089740366
1772305200000,1039.1583089740366
1772308800000,1039.1583089740366
1772312400000,1039.1583089740366
1772316000000,1039.1583089740366
1772319600000,1039.1583089740366
1772323200000,1039.1583089740366
1772326800000,1039.1583089740366
1772330400000,1039.1583089740366
1772334000000,1039.1583089740366
1772337600000,1039.1583089740366
1772341200000,1039.1583089740366
1772344800000,1039.1583089740366
1772348400000,1039.1583089740366
1772352000000,1039.1583089740366
1772355600000,1039.1583089740366
1772359200000,1039.1583089740366
